EmployeeID,Name,Department,Salary
5450,Ryan Padilla,Finance,43037.52
5451,Douglas Taylor,Marketing,52476.48
5452,Ricky Russo,Marketing,80068.25
5453,Christopher Lewis,Sales,95955.92
5454,Alexander Carey,Operations,91887.08
5455,Michelle Ramsey,Finance,71018.97
5456,Wendy Armstrong DDS,Finance,33223.98
5457,Brent Ball,Finance,85268.28
5458,Rebecca Young,IT,36839.36
5459,Stephen Walsh,HR,142396.1
5460,Marc Holt,Marketing,46267.54
5461,Ronald Osborn,Operations,40478.81
5462,Shelley Garcia DVM,Finance,96332.62
5463,Angela Giles,Finance,34428.68
5464,Laurie Howard,Operations,52375.07
5465,Kimberly Khan,Sales,48176.71
5466,James Sullivan,Sales,43678.51
5467,Michelle Walker,Operations,120498.96
5468,Max Williams,IT,108941.38
5469,Nicole Hall,Operations,110119.9
5470,Renee Wong,Marketing,87128.38
5471,Michael Clements,IT,64455.86
5472,Melissa Foster,HR,49062.38
5473,Mr. Joseph Craig Jr.,Sales,132910.03
5474,Robert Russo,Sales,99704.99
5475,Nicole Thompson,Finance,55081.9
5476,Rebecca Martin,Operations,62481.89
5477,Alex Richards,Finance,125601.42
5478,Ian Frazier,HR,136970.23
5479,Chris Stewart,IT,62149.18
5480,Jason Bailey,Marketing,113598.3
5481,Carrie Williams,Marketing,146547.67
5482,Tracey West,IT,100398.82
5483,Eric Rogers,Marketing,141439.15
5484,Judy Wiley,Operations,40250.9
5485,Scott Barton,Operations,52069.88
5486,Tamara Cross,Sales,107973.26
5487,Dr. Jeanette Williams DDS,HR,90171.39
5488,Brian Hill,HR,33577.88
5489,Terry Rosario,Sales,102501.84
5490,Terry Pena,Sales,112461.85
5491,Cheryl Berry,Operations,53843.24
5492,Joan Wilkinson,HR,144696.55
5493,Jessica Weiss,HR,87432.19
5494,Angela Zimmerman,HR,87540.39
5495,Lisa Johnson,Operations,59401.84
5496,Christian Johnson,Sales,89524.23
5497,Karen Robinson,Sales,74314.84
5498,Charles Salazar,Operations,75157.09
5499,Nancy Hawkins,Sales,62428.93
5500,Christopher Francis,IT,57970.24
5501,James Smith,Sales,64657.38
5502,Shelley Young,Finance,72505.93
5503,Michael Bell,Marketing,31965.98
5504,Cynthia Burns,Marketing,60830.54
5505,Daniel Mullins,HR,66241.95
5506,Eric Bennett,Sales,35972.7
5507,Mark Mckay,Finance,127399.52
5508,Sherry Bender,Marketing,35532.81
5509,Edward Cuevas,Marketing,37658.6
5510,Shawn Hale,IT,130298.85
5511,Mrs. Kelly Benson MD,Sales,87396.29
5512,Christian Fisher,Operations,66422.72
5513,Jennifer Black,HR,107906.71
5514,Amanda Williams,Finance,38189.76
5515,Joshua Morris,Sales,81419.16
5516,Justin Lane,HR,80086.79
5517,Dustin Bailey,HR,40289.3
5518,Daniel Garcia,Finance,50244.43
5519,Doris Chavez,Finance,84455.67
5520,Anthony Bailey,Sales,95769.9
5521,Erik Wilkins,Finance,106990.28
5522,Peter Lewis,IT,115750.67
5523,Joshua Miller,Operations,78520.34
5524,Travis Williams,IT,45476.4
5525,Joel James,Operations,62789.85
5526,Antonio Ramirez,Finance,51998.87
5527,Rachel Moody,Marketing,116612.21
5528,Timothy Taylor,HR,95078.38
5529,Robert Barry,Sales,135869.42
5530,James Campbell,Operations,102832.66
5531,Nicholas Smith,HR,34382.39
5532,John Murphy,Sales,34894.44
5533,Taylor Moore,Sales,102498.56
5534,Joshua Diaz,Marketing,69867.67
5535,Jennifer Mosley,Marketing,132239.89
5536,Chad Allen,Marketing,142492.33
5537,Dr. Beth Johnson DVM,Marketing,141947.45
5538,Wayne Shepherd,Operations,114691.47
5539,Dennis Wagner,IT,65056.41
5540,Samantha Horne,Operations,43483.57
5541,Jessica Soto,IT,131145.99
5542,Angela Mitchell,HR,123579.46
5543,Jamie Liu,Operations,113560.89
5544,Marissa Wood,Marketing,76663.45
5545,Darlene Weiss,Marketing,94589.67
5546,Donna White,Marketing,57096.14
5547,Sandra Richardson,Marketing,124956.35
5548,Cody Smith,IT,38884.01
5549,Timothy Lane,IT,148030.08
5550,Donna Brown,IT,36094.51
5551,Scott Wilson,Sales,128321.75
5552,Claudia Smith,IT,86481.51
5553,Annette Dominguez,Operations,81029.56
5554,Erika Martin,Sales,103979.58
5555,Jason Thomas,Operations,99008.23
5556,Craig Mendez,HR,61837.83
5557,Amy Herman,Operations,110331.11
5558,James Becker,Sales,117237.82
5559,Shawna Hester DVM,IT,111742.44
5560,Olivia Anderson,Sales,72084.81
5561,Jesse Mcgee,Operations,129609.84
5562,Brett Marquez,HR,87179.79
5563,Larry Henderson,Sales,67339.01
5564,James Richards,Operations,40175.17
5565,David Roy,Finance,124488.22
5566,Sharon Schneider,Operations,34779.37
5567,Brenda Harper,Sales,137008.35
5568,Joel Ruiz,HR,124866.27
5569,Kevin Owens,IT,34747.69
5570,Lawrence Lee,Sales,57038.56
5571,Samuel Haas,Marketing,98204.56
5572,Thomas Kennedy,HR,67724.43
5573,Sandra Mccoy,Sales,110767.04
5574,Amanda Dyer,Sales,90369.73
5575,Tony Butler,HR,50060.85
5576,Anita Walker,Finance,70559.48
5577,Maria Rodriguez,HR,49509.27
5578,Gary Figueroa,IT,115879.81
5579,Pedro Sellers,Sales,129875.18
5580,James Miller,HR,40755.84
5581,Tracey Young,Marketing,87928.67
5582,Jonathan Andrews,Operations,89921.95
5583,Joshua Meyers,IT,76893.55
5584,Jennifer Rodriguez,Sales,118296.52
5585,Amy Finley,Marketing,95807.98
5586,Jonathan Arnold,Finance,101468.83
5587,Jonathan Clarke,Marketing,53193.83
5588,Nancy Stephens,Finance,84596.05
5589,Melissa Moore,Marketing,121415.36
5590,Victoria Maxwell,Sales,143833.37
5591,Eric Taylor,Sales,117711.25
5592,James Rivers,Marketing,37899.21
5593,Shawn Peterson,Sales,98668.57
5594,Andrea Beck,Sales,79850.26
5595,Chloe Hanson,IT,123408.48
5596,Michelle Lopez,Marketing,59583.99
5597,Christina Smith,Finance,133796.46
5598,Elizabeth Buchanan,Marketing,121566.15
5599,Christine Cruz,Sales,118280.44
5600,Brian Todd,Marketing,91956.9
5601,Yvette Morrison,HR,49320.74
5602,Mia Williams,HR,76911.0
5603,Melissa Howell,HR,46752.93
5604,Anthony Campbell,Sales,91095.35
5605,Amy Carroll,HR,144588.37
5606,Ruth Morales,HR,62296.94
5607,Daniel Lawrence,IT,36347.72
5608,Tanya Williams,Operations,32807.83
5609,Cheryl Snow,HR,69773.14
5610,Terri Marsh,Marketing,140334.64
5611,Jeffrey Herrera,Sales,95941.56
5612,Amanda Barker,Marketing,141686.38
5613,Joshua Freeman,Operations,43485.75
5614,Steven Hughes,Finance,90813.34
5615,Joseph Gomez,IT,78754.92
5616,Donald Thomas,HR,51166.95
5617,Jeremy Lee,HR,98558.13
5618,Samuel Gardner,Operations,46624.97
5619,Kelli Wilson,Marketing,101544.15
5620,Calvin Harper,Sales,52983.97
5621,Heather Williams,Operations,99674.6
5622,Nancy Perry,HR,127983.78
5623,Jamie Mcdonald,Sales,123061.84
5624,Rachael Vaughan,Marketing,49576.79
5625,Melanie Daniels,Finance,100262.53
5626,Joseph Santiago,Operations,126035.56
5627,Joseph Barton,IT,61811.48
5628,Christopher Holland,IT,77591.66
5629,Nicole Lamb,Sales,134297.84
5630,Garrett Franklin,Finance,97747.01
5631,Megan Shelton,HR,48149.42
5632,Sarah Turner,IT,91904.53
5633,Donna Stephenson,HR,40922.64
5634,Pamela Moreno,Marketing,31311.95
5635,Nicholas Gray,HR,136911.44
5636,Thomas Owens,IT,87557.55
5637,Kristina Bowers,Marketing,103182.71
5638,Danielle Marsh MD,IT,87047.18
5639,Raymond Castro,Operations,103733.31
5640,Kathryn Miller,IT,42354.89
5641,Stephen Atkins,HR,53859.63
5642,Shannon Graham,IT,46364.95
5643,Tanner Vasquez,Finance,95429.02
5644,Emily Douglas,Finance,149285.48
5645,George Byrd,Marketing,98266.9
5646,Savannah Johnson,Operations,145564.72
5647,Paul Osborne,HR,104089.71
5648,Michelle Gallagher,Finance,54281.36
5649,Raymond Webb,Sales,50040.54
5650,Stephanie Jones,Sales,65170.98
5651,Marcus Johnson,Sales,145884.88
5652,Christian Santos,IT,96872.81
5653,Riley Martinez,Finance,122952.31
5654,Lori Nelson MD,Sales,115217.64
5655,Howard Mullins,Finance,83756.98
5656,Billy Fox,HR,146386.23
5657,Amy Duffy,Finance,78993.66
5658,Steven English,Sales,46374.24
5659,Savannah Jimenez,Operations,38757.28
5660,Michael Ford,Operations,46443.83
5661,Deborah Stevens,HR,45890.99
5662,Spencer Hopkins,Operations,88702.97
5663,Tracy Sanchez,Finance,99453.24
5664,Robert Le,Operations,59754.43
5665,Heather Chapman,IT,50310.73
5666,Vernon Adams,Sales,103715.2
5667,Nathan Ramirez,Operations,120663.77
5668,Nicole Dominguez,HR,76058.83
5669,Daniel Lopez,Operations,98582.5
5670,Hannah Evans,Sales,102279.97
5671,Autumn Long,IT,110337.13
5672,Steven Moreno,Marketing,43226.35
5673,Julie Nelson,HR,122257.59
5674,Leah Stuart,IT,142569.03
5675,Jeff Hunt,Operations,55700.43
5676,Michael Robertson,Operations,127034.86
5677,Robert Cantu,Finance,49737.16
5678,Frank Gray,Operations,67232.04
5679,Makayla Garcia,Marketing,43016.33
5680,Nancy Obrien,Finance,124083.06
5681,Larry Nash,Finance,110568.57
5682,Kathleen Martinez,Marketing,97726.78
5683,Donna Lynch,Operations,77189.43
5684,Timothy Castro,Sales,117563.39
5685,Carolyn Castillo,Sales,74063.57
5686,Daniel Wood,HR,111970.95
5687,Bethany Sherman,Sales,41069.75
5688,Jason Little,Sales,46109.27
5689,Charles Pruitt,Finance,95996.61
5690,Katherine Conway,Marketing,132848.71
5691,Kimberly Mason,IT,105076.66
5692,Mark Fowler,Operations,34997.77
5693,Philip Ford,IT,34747.03
5694,George Snyder,HR,102219.73
5695,Brittany Miller,Operations,99371.34
5696,Veronica Melton,Marketing,129384.95
5697,Paul Sanchez,Marketing,116959.6
5698,Dakota Davis,Sales,92231.72
5699,Joseph Mitchell,HR,68163.12
5700,John Stephens,Finance,37365.25
5701,Melissa Ruiz,IT,102456.88
5702,Clifford Jefferson,Sales,85315.03
5703,Stephanie Fletcher,HR,53587.64
5704,Julie Smith,Operations,105021.15
5705,Madison Obrien,Operations,122844.18
5706,Denise Parker,Finance,63785.01
5707,Samantha Edwards,Finance,93233.13
5708,Michelle Peck MD,Marketing,96114.38
5709,Penny Page,Operations,58546.55
5710,Barbara Wilson,Sales,80778.21
5711,Melissa James,Operations,94973.34
5712,Brian Harris,Marketing,85009.46
5713,Lori Rios,Operations,117890.96
5714,Carolyn Garcia,IT,79822.43
5715,Wendy Flynn,IT,32721.47
5716,Scott Robertson,Marketing,84573.95
5717,Samantha Fitzpatrick,IT,43609.88
5718,Jerome Weaver,Sales,144796.85
5719,Jeremy Graves,Finance,85116.33
5720,Clayton Green,Sales,99936.25
5721,Yvonne Harvey,Finance,59518.31
5722,Kenneth Thompson,Sales,40006.04
5723,Erica Morales,Marketing,111534.18
5724,Leslie Chandler,HR,42676.33
5725,Dr. Jonathan Navarro,Marketing,136167.77
5726,Joe Smith,Operations,30139.3
5727,Cassandra Evans,Finance,126777.29
5728,Carolyn Johnson,Operations,97907.42
5729,Angela Grant,Sales,75271.73
5730,Michael Reynolds,Marketing,109690.72
5731,John Watkins,Finance,91882.73
5732,Andrew Weiss,Marketing,30845.34
5733,Shannon Torres,Marketing,146840.55
5734,Samuel Richards,Finance,62403.9
5735,Kelli Moore,Marketing,98112.85
5736,Mallory Davis,IT,130874.14
5737,Sheryl Baker,Operations,145159.42
5738,Caleb Glenn,Operations,79416.21
5739,Raymond Patrick,Finance,58176.48
5740,Terry Herrera,Operations,122755.32
5741,Jose Robinson,Marketing,130219.36
5742,Heidi Martinez,Marketing,103695.87
5743,Mia Jones,Finance,72811.38
5744,Denise Higgins,Sales,140302.02
5745,Ronald Stevenson,HR,133702.83
5746,Peter Burgess,Finance,123050.07
5747,Dylan Lawrence,Finance,114620.85
5748,Derek Hall,HR,83264.5
5749,Melanie Williams,Sales,115882.8
5750,Harold Jarvis,IT,40330.75
5751,Elizabeth Ellis,HR,106040.07
5752,Richard Roberts,Finance,121516.13
5753,Scott Gonzales,Marketing,126876.17
5754,Monica Meyer,Sales,76497.54
5755,Stephen Gilbert,Sales,36265.37
5756,Grace Snow,HR,30306.44
5757,John Alexander,Operations,109418.31
5758,Elijah Palmer,Finance,147424.68
5759,Nicole Parker,Operations,88188.1
5760,Luke Bridges,HR,129060.39
5761,Jacob Gonzalez,Sales,106341.25
5762,Angela Padilla,HR,91548.91
5763,Candice Powell,Operations,95403.41
5764,Paul Hunter,Finance,130313.14
5765,Allen Anderson,Finance,53911.58
5766,Kristi Scott,Finance,143461.89
5767,Brian Kelly PhD,Sales,62674.97
5768,William Ingram,IT,53144.59
5769,Elizabeth Goodman,HR,67551.03
5770,Natalie Brock,Sales,47110.61
5771,Sandra Wells,Finance,138711.34
5772,Nicole Thompson,HR,106537.72
5773,Kimberly Howard,Marketing,60050.63
5774,Michael Grant,IT,46515.77
5775,Andrea Adams,IT,66864.72
5776,Melissa Kim,Marketing,75297.09
5777,Kristen Hardin,IT,64748.8
5778,Edward Stephens,Sales,59280.91
5779,Aaron Jones,IT,52076.27
5780,Caleb Alvarado,Sales,67483.64
5781,Eric Jackson,Finance,64387.44
5782,Jose Glover,HR,144418.12
5783,Michelle Gonzalez,HR,98054.46
5784,Nathan Berry,IT,148123.63
5785,Katherine Johnson,Sales,54498.92
5786,Robert Evans,Sales,86387.41
5787,Daisy Hicks,IT,115279.07
5788,James Padilla,Operations,83143.42
5789,Jodi Alexander,Sales,38752.11
5790,Christine Davis,Marketing,122368.85
5791,Alice Powell,Marketing,33645.93
5792,Tammy Woods,Sales,57062.68
5793,Cynthia Howard,IT,128925.41
5794,Angela Rodriguez,Sales,102964.83
5795,James Sheppard,Sales,56463.45
5796,Ryan Ortega,Operations,31949.7
5797,Jeffrey Green,IT,67625.42
5798,Jeffrey Cook,Marketing,131778.79
5799,Vincent Allen,IT,130920.77
5800,Tracy Cox,Operations,65409.22
5801,Ray Lam,Marketing,110571.75
5802,Arthur Delgado,Finance,54795.99
5803,Zachary Mathis,IT,108599.65
5804,Eric Bauer,IT,118562.24
5805,Julia Jones,Sales,127708.0
5806,Anthony Mejia,IT,116402.85
5807,Daniel Steele,Finance,31629.34
5808,Shawn Long,IT,133294.38
5809,Justin Sullivan,HR,114957.12
5810,Lisa Obrien,IT,107778.24
5811,Megan Evans,IT,38104.36
5812,Christy Davis,Operations,123628.58
5813,Isaac Nelson,Sales,136664.74
5814,Annette Mathis,HR,68398.7
5815,Cheryl Peterson,HR,48243.54
5816,Cynthia Brown,Finance,39044.73
5817,Judith Walton,Finance,147535.43
5818,Caleb Short,Operations,67028.72
5819,Matthew Arroyo,Finance,76926.42
5820,Katherine Watson MD,IT,47602.53
5821,Cheryl Hernandez,Finance,89156.45
5822,Anna Pierce,HR,58155.02
5823,Bobby Miller,Operations,98620.63
5824,Johnny Blanchard,HR,49217.88
5825,Kenneth Douglas,HR,147356.19
5826,Michael Thompson,Sales,117056.96
5827,Anna Morales,HR,54180.13
5828,Jeffery Reid,Marketing,48321.77
5829,Deborah Garcia,Marketing,120928.02
5830,Samantha Fischer,Marketing,65825.59
5831,Margaret Phillips,Marketing,77918.12
5832,Shane Thompson,Operations,115686.14
5833,Scott Haley,IT,81793.38
5834,Cindy Garcia,Finance,69120.05
5835,Tyler Roach,Finance,73049.77
5836,Mary Mclean,Operations,100512.94
5837,Danny Cook,Finance,148682.32
5838,David Brown,Operations,58979.32
5839,Omar Miranda,Operations,130371.46
5840,Michelle Salazar,Marketing,61140.27
5841,Daniel Cole,Operations,74682.22
5842,Brittney Padilla,HR,105171.43
5843,Rachel Brown,IT,39112.95
5844,Julia Rogers,Finance,119949.71
5845,Matthew Reyes,Sales,59911.25
5846,Susan Stewart,Finance,75916.75
5847,Mary Mercado,Finance,33455.67
5848,Elizabeth Quinn,Finance,146879.7
5849,Brian Riley,IT,42552.86
5850,Abigail Thompson,Sales,114677.86
5851,Timothy Brown,IT,138457.0
5852,Nicholas Mitchell,HR,81795.13
5853,Laura Wells,Operations,59979.08
5854,Jessica Garza,Finance,80500.53
5855,Kristen Anderson,Operations,90127.77
5856,Scott Gray,Operations,43883.77
5857,Julie Mitchell,Finance,70410.5
5858,Janet Mendoza,Marketing,112161.69
5859,Larry Oliver,Sales,119880.49
5860,Nicholas Blackburn,IT,34120.85
5861,Brittany Murphy,IT,118309.35
5862,Matthew Thomas,IT,88899.88
5863,Thomas Miller,Finance,110971.48
5864,Caitlin Quinn,IT,108057.0
5865,Melissa Leonard,HR,71703.13
5866,Kelly Wright,HR,130676.61
5867,Mckenzie Scott,Sales,99476.56
5868,Billy Blackwell PhD,Sales,92352.53
5869,Ricardo Johnson,Sales,113507.07
5870,Brenda Holland,IT,56286.79
5871,Tiffany Guerra,HR,40361.61
5872,Crystal Figueroa,Finance,86517.41
5873,Scott Bishop,IT,72114.57
5874,Michele Daniel,Marketing,46618.01
5875,Tina Jones,Sales,114699.79
5876,Timothy Chang,Sales,46799.81
5877,Brenda Wood,Operations,75541.34
5878,Ashley Smith,Sales,53982.88
5879,James Owens,IT,34132.36
5880,Monica Bryant,Sales,118906.26
5881,Natalie Stanley,Finance,73677.7
5882,Crystal Collins,HR,116529.07
5883,Amanda Powell,Sales,125355.44
5884,Steven Gomez,Finance,37042.23
5885,Joseph Barnett,Marketing,142209.19
5886,Tyler Johns,HR,36434.86
5887,Ronnie Brown,HR,132951.22
5888,Robert West,Sales,40616.79
5889,Michael Clark,Marketing,56447.73
5890,Joseph Dorsey,IT,83571.31
5891,Steven Arroyo,Sales,122532.95
5892,Kevin Lewis,Marketing,104471.32
5893,Kyle Wilson,Finance,142327.76
5894,Kevin Escobar,Sales,47525.02
5895,Timothy Ramsey,Operations,65929.75
5896,Deanna Cameron MD,Marketing,31115.98
5897,Jimmy Rodriguez,HR,105467.06
5898,Kenneth Lewis,HR,71808.94
5899,Patricia George,Operations,113707.76
5900,Taylor Howell,Finance,41940.82
5901,Tina Mccarty,IT,137668.58
5902,Mary Allen,Marketing,87788.37
5903,Mr. Gary Garza,Operations,51207.5
5904,Michael Ward,Operations,124232.92
5905,Kevin Smith,Sales,115535.94
5906,Brenda Hawkins,Operations,54107.65
5907,Christine Rush,IT,71704.82
5908,Nicole Schmidt,Finance,145052.85
5909,Dustin Bennett,Finance,52140.78
5910,Jennifer Wilson,IT,139259.11
5911,Ms. Erica White DDS,Finance,82850.8
5912,Neil Jacobson,Sales,141399.83
5913,Hannah Morrison,Finance,96614.93
5914,Sabrina Miller,HR,136646.28
5915,Brandon Barnes,Sales,89496.04
5916,Alison Phillips,Marketing,100056.95
5917,Katherine Harrison,IT,39143.03
5918,Lauren Schmidt,Marketing,101440.02
5919,Benjamin Williams,Marketing,58970.52
5920,Alisha Jones,Marketing,95469.95
5921,Courtney Wall,IT,67391.15
5922,Cameron Hicks,Operations,94789.97
5923,Susan Huffman,HR,37243.8
5924,Tanya Price,Finance,40804.73
5925,Ashlee Keith,HR,94060.91
5926,Kiara Sheppard,HR,94332.31
5927,Linda Miller,Operations,125537.15
5928,Janice Johnson,Marketing,144458.83
5929,Dana Anderson,HR,116830.48
5930,Gregory Singleton,HR,57021.03
5931,Kendra Montoya,Finance,69783.11
5932,John Murray,Operations,123683.09
5933,Eric Rodriguez,HR,71707.63
5934,Jason Bradley,Sales,50259.54
5935,Carl Vargas,Sales,30649.63
5936,Michael Flores,HR,143855.37
5937,Anthony Wright,HR,84372.36
5938,Terrence Rice,HR,36717.91
5939,Leslie Lopez,Sales,31216.71
5940,Debra Holder,Operations,106657.59
5941,Joseph White,HR,139133.01
5942,Ronald Valenzuela,HR,53379.63
5943,Erin Barnett,IT,113248.13
5944,Kayla Wallace,Sales,89413.83
5945,George Irwin,Finance,144375.98
5946,Carly Calderon,Operations,92113.11
5947,Tara Williams,Operations,89821.18
5948,Robert Cruz,Marketing,138116.45
5949,James Burns,Operations,99119.04
5950,Patrick Rodriguez,IT,85503.93
5951,Mr. Joshua Hall,Finance,69842.17
5952,Craig Ramirez,Operations,115554.27
5953,Briana Lewis,HR,105428.18
5954,Kathleen Harmon,HR,120798.47
5955,Michelle Jones,Finance,132301.64
5956,Jennifer Patton,Sales,34611.87
5957,Rebecca Hobbs,Marketing,75238.71
5958,Angel Morris,HR,108727.23
5959,David Allen,Marketing,67021.76
5960,Jasmine Stone,HR,73292.91
5961,Tina Lee,Marketing,30780.1
5962,Mr. Jeffrey Callahan,Sales,111997.35
5963,Debra Mullins,Operations,84375.69
5964,Alexis Hale,Finance,37396.11
5965,George Figueroa,Operations,35558.76
5966,Vincent Thomas,IT,54322.32
5967,Jonathan Turner,Sales,123714.63
5968,Melissa Quinn,HR,85727.02
5969,Amber Montgomery,Finance,131416.91
5970,William Finley,IT,97494.62
5971,Jennifer Good,Marketing,119652.46
5972,Nicholas Baker,HR,89999.78
5973,Hannah Lewis,Finance,39970.24
5974,Steven Yang,Sales,45016.48
5975,Benjamin Villanueva,Marketing,64377.7
5976,Kyle Dean,Marketing,123114.86
5977,Haley Vasquez,Sales,100537.22
5978,Alexander Harris,Operations,56484.45
5979,Destiny Stone,Finance,113802.69
5980,Ricardo Massey,Finance,127442.6
5981,Rachel Butler,HR,38663.84
5982,Victoria White,Finance,86498.72
5983,Zachary Farmer,Sales,87548.87
5984,Sarah Owens,HR,123963.76
5985,Bonnie Frazier,IT,66364.33
5986,Dustin Smith,IT,63875.05
5987,Robert Dawson,HR,114818.05
5988,Dr. Amanda Dillon,Finance,134406.63
5989,Christopher Perez,Operations,79120.29
5990,Austin Hamilton,Finance,146283.25
5991,Bob Brown,IT,149102.55
5992,Edward Bryan,Finance,73266.49
5993,Jeff Murphy,Operations,129377.29
5994,Seth Santos,IT,59365.34
5995,Jodi Adams,Marketing,77306.48
5996,David Washington,Sales,128438.27
5997,Nicholas Jones,Finance,54225.02
5998,Jason Stanley,Operations,61923.63
5999,Kelly Jackson,Sales,33522.74
6000,James Riley,Marketing,99534.65
6001,Courtney Ashley,Operations,149924.86
6002,Jason Sutton,Finance,125607.85
6003,Amy Gonzalez,HR,54700.72
6004,Tiffany Morris,HR,64370.03
6005,Michelle Knight,Operations,133472.06
6006,Debra Arnold,HR,131219.68
6007,Jessica Johnson,IT,148454.48
6008,Jonathan Nelson,Finance,94009.49
6009,Tracy Pratt,IT,65066.07
6010,Donald Ward,Operations,43917.26
6011,Matthew Charles,Finance,116492.12
6012,Todd Glass MD,HR,98143.8
6013,Crystal Anderson,Finance,138687.39
6014,Carrie Brown,Marketing,117931.64
6015,Vincent Spencer,Sales,78594.08
6016,Elizabeth Zimmerman,Sales,84587.74
6017,Ian Hernandez,Sales,135626.47
6018,Ricardo Mays,HR,58097.92
6019,Kathy Vaughan,Marketing,76774.89
6020,Robert Howard,Sales,65530.93
6021,Alex Church,Operations,112736.05
6022,Ronald Cox,Finance,80690.86
6023,Michelle Lynch,Operations,69609.93
6024,Michael Henderson,Marketing,93202.21
6025,William Cisneros,Sales,105394.1
6026,Brian Manning,Operations,133307.8
6027,Sandra Barry,Marketing,71748.32
6028,Martin Roberts,HR,143632.77
6029,Michelle Wright,HR,84083.31
6030,Christina Holmes,Sales,136114.44
6031,Ronald Walker,IT,64349.71
6032,Jacob Johnson,Marketing,88092.54
6033,Mr. Daniel Suarez II,Finance,113495.07
6034,Mrs. Jamie Vaughn,IT,61535.71
6035,Richard White,Finance,79010.35
6036,Jeff Barber,HR,64782.81
6037,Nancy Moore,Operations,76210.39
6038,Melissa Reyes,Finance,117705.72
6039,Melissa Cook,HR,41926.29
6040,Edwin Ward,HR,80938.16
6041,Patricia Perkins,IT,73157.63
6042,Joseph Boyd,Sales,94011.77
6043,Stephanie Herring,Marketing,79393.53
6044,Jonathan Warren V,IT,51752.24
6045,Jake Hall III,Marketing,147817.55
6046,Kelsey Mooney,HR,118411.83
6047,Victor Roman,Finance,129487.73
6048,Andrew Andrews,Sales,56286.31
6049,Meredith Ross,Sales,61109.76
6050,Jennifer Miller,Finance,50773.53
6051,Krista Glover,Marketing,105209.71
6052,Zachary Hill,HR,45856.62
6053,Christina Walker,Marketing,81702.76
6054,Edwin Gilmore,Finance,133909.91
6055,Gabriel Carroll,Sales,36548.7
6056,Alexis Brown,Operations,77876.09
6057,Joshua Whitehead,Operations,114833.28
6058,Emily Stout,Marketing,42171.15
6059,Steven Hanson,IT,63093.71
6060,Kimberly Wood,Sales,124125.53
6061,Teresa Evans,Finance,99760.44
6062,John Hanson,Finance,119847.04
6063,Ruben Jacobs,IT,33717.36
6064,Patrick Parks,IT,42016.5
6065,Paula Hansen,Marketing,36160.44
6066,Veronica Strong,Sales,140862.85
6067,Chad King,Finance,85291.52
6068,Abigail Martin,HR,86582.22
6069,Breanna Benson,Sales,112349.5
6070,Tony Moore,HR,109556.39
6071,Michael Caldwell,Marketing,48076.34
6072,Christopher Conner,Marketing,83121.89
6073,Ashley Harper,Finance,48576.3
6074,Heather Sanchez,Operations,117631.73
6075,Mr. Samuel Moore,IT,101832.31
6076,Bradley Calderon,Sales,58767.84
6077,Victoria Hendricks,IT,37109.07
6078,James Herrera,Finance,125767.79
6079,Angela Edwards,Marketing,75867.46
6080,Wendy Rodriguez,IT,148999.83
6081,Mark Wu,IT,31724.94
6082,Casey Johnston,Operations,32725.63
6083,Stephanie White,Sales,69826.59
6084,Brittany Brown,Operations,52283.97
6085,Jason Martinez,Finance,43547.04
6086,Ashley Zimmerman,Sales,138928.7
6087,Stephanie House,Sales,56451.5
6088,Justin Lopez,Finance,137548.01
6089,Mark Robinson,HR,62030.91
6090,Derrick Walters,HR,56871.06
6091,Jennifer Smith,Marketing,64829.08
6092,David Vargas,IT,82381.21
6093,Rebecca White,Operations,101949.74
6094,Samuel Baker,Sales,42213.55
6095,Brandon Lewis,Sales,86508.67
6096,Andrea Novak,Finance,84281.66
6097,Jose Powell,IT,122482.42
6098,Nicholas Leach,Operations,135453.55
6099,Joseph White,HR,51557.3
6100,Timothy Wright,Finance,97555.93
6101,Kelsey Barrera,IT,63598.29
6102,Dominic Brown DDS,Operations,61661.0
6103,Brandi Diaz,IT,90196.0
6104,Dr. Katrina Knight MD,HR,33665.21
6105,Derek Kelley,IT,127349.21
6106,Kenneth Reeves,Operations,115753.45
6107,Tracey Lewis,IT,30951.16
6108,April Green,Finance,55146.73
6109,Timothy Jimenez,Sales,34784.39
6110,Linda Martinez,Operations,89782.4
6111,Anita Hurley,Marketing,120106.72
6112,Brittany Williams,IT,95295.63
6113,Shawna Greene,HR,45405.31
6114,Nicole Carter,IT,42454.16
6115,Shawn Davis,Operations,97392.23
6116,Dorothy Lamb,Operations,108073.11
6117,Stephanie Wong,Operations,128563.34
6118,Catherine Barnes,HR,73211.24
6119,Melissa Evans,Finance,125477.96
6120,Laurie Nguyen,Finance,33629.04
6121,Morgan Castillo,Sales,58801.43
6122,Michael Smith,Operations,131309.24
6123,Michael Yates,IT,68929.21
6124,Mark Parks,HR,135541.86
6125,Justin Mcpherson,Operations,112861.29
6126,Ashley Fisher,Operations,88134.96
6127,Stephanie White,HR,105401.0
6128,Leah Santana,Sales,42508.77
6129,Megan Phelps,Finance,145396.3
6130,Cassidy Calhoun,Operations,90937.8
6131,Travis Ramos,Finance,128140.82
6132,Victoria Davis,IT,149499.62
6133,Meagan Olsen,Marketing,39731.05
6134,Michael Gutierrez,HR,87276.37
6135,Matthew Summers,IT,54468.24
6136,Terry Lopez,IT,77745.92
6137,Jamie Mcdonald,Operations,92763.45
6138,Tiffany Mckee,Sales,124029.12
